"streetlight_model","streetlight_type","streetlight_wattage","longitude","latitude"
"COBRA","IND","85.0","-117.25481701","32.74008304"
"COBRA","IND","85.0","-117.25445703","32.73872597"
"COBRA","IND","85.0","-117.24611268","32.74633117"
"COBRA","IND","85.0","-117.2484416","32.74386154"
"COBRA","IND","85.0","-117.25063757","32.74131062"
"COBRA","IND","85.0","-117.25353791","32.73795422"
"COBRA","IND","85.0","-117.24801902","32.74249221"
"COBRA","IND","85.0","-117.25312437","32.74675933"
"COBRA","IND","85.0","-117.24884567","32.75151543"
"COBRA","IND","85.0","-117.24606905","32.74973522"
"COBRA","IND","85.0","-117.24657221","32.74914733"
"COBRA","IND","85.0","-117.25476918","32.73760002"
"COBRA","IND","85.0","-117.24832829","32.75299975"
"COBRA","HPS","250.0","-117.25206859","32.74867115"
"COBRA","IND","85.0","-117.25262374","32.7480826"
"COBRA","IND","85.0","-117.25105598","32.7469987"
"COBRA","IND","85.0","-117.25106295","32.74677922"
"COBRA","IND","85.0","-117.25018589","32.74642048"
"COBRA","IND","85.0","-117.25027977","32.74629754"
"COBRA","IND","85.0","-117.24932344","32.74570801"
"COBRA","IND","85.0","-117.24921767","32.74585904"
"COBRA","IND","85.0","-117.24932929","32.74594177"
"COBRA","IND","85.0","-117.2517651","32.74618468"
"COBRA","IND","85.0","-117.24703323","32.74553875"
"COBRA","IND","85.0","-117.24672136","32.74562541"
"COBRA","IND","85.0","-117.25237653","32.74829352"
"COBRA","IND","85.0","-117.25268576","32.72351511"
"COBRA","IND","85.0","-117.25259365","32.72215962"
"COBRA","IND","85.0","-117.25180974","32.72489094"
"COBRA","IND","85.0","-117.24652495","32.72321833"
"COBRA","HPS","85.0","-117.24762933","32.74485289"
"COBRA","IND","85.0","-117.25002285","32.73178199"
"COBRA","IND","165.0","-117.24608329","32.75406446"
"COBRA","IND","165.0","-117.24765343","32.75428282"
"COBRA","IND","165.0","-117.24879078","32.75411358"
"COBRA","IND","165.0","-117.24946461","32.75384829"
"COBRA","LED","165.0","-117.25121538","32.75301874"
"COBRA","IND","165.0","-117.25173177","32.75234175"
"COBRA","IND","165.0","-117.24851251","32.75402905"
"COBRA","IND","165.0","-117.24733006","32.75409949"
"COBRA","IND","165.0","-117.24672448","32.74278528"
"COBRA","IND","165.0","-117.24746379","32.74193168"
"COBRA","IND","85.0","-117.24891638","32.75331615"
"COBRA","IND","85.0","-117.24969599","32.75290081"
"COBRA","IND","85.0","-117.25115032","32.75079341"
"COBRA","IND","85.0","-117.25163444","32.75118415"
"COBRA","IND","85.0","-117.25024097","32.74488547"
"COBRA","IND","165.0","-117.25136463","32.74046662"
"COBRA","IND","85.0","-117.25180615","32.73688784"
"COBRA","IND","85.0","-117.25158418","32.73273474"
"COBRA","IND","85.0","-117.25043147","32.7399451"
"COBRA","IND","85.0","-117.25189996","32.74990745"
"COBRA","IND","85.0","-117.24991371","32.74214895"
"POSTTOP","","0.0","-117.25485537","32.73616626"
"POSTTOP","HPS","0.0","-117.25431856","32.73586722"
"POSTTOP","","0.0","-117.2532795","32.73524466"
"POSTTOP","","0.0","-117.25235546","32.73467414"
"POSTTOP","","0.0","-117.25153731","32.73416992"
"POSTTOP","","0.0","-117.25065083","32.73367316"
"POSTTOP","","0.0","-117.24979922","32.73314779"
"POSTTOP","","0.0","-117.24888287","32.73257579"
"POSTTOP","","0.0","-117.24810049","32.73203143"
"POSTTOP","","0.0","-117.2473901","32.73162329"
"POSTTOP","","0.0","-117.24662698","32.73118225"
"POSTTOP","HPS","0.0","-117.25529917","32.73566608"
"POSTTOP","HPS","0.0","-117.25449156","32.73494639"
"POSTTOP","HPS","0.0","-117.25357206","32.73460022"
"POSTTOP","HPS","0.0","-117.25185048","32.73351469"
"POSTTOP","","0.0","-117.25182743","32.73350107"
"POSTTOP","HPS","0.0","-117.2511605","32.73293771"
"POSTTOP","HPS","0.0","-117.2500854","32.73243415"
"POSTTOP","LPS","35.0","-117.24959309","32.73197842"
"POSTTOP","LPS","35.0","-117.24874697","32.73172625"
"POSTTOP","","0.0","-117.25564116","32.73474691"
"POSTTOP","","0.0","-117.25596453","32.73406805"
"POSTTOP","","0.0","-117.25606372","32.73373965"
"POSTTOP","","0.0","-117.25601266","32.73338151"
"POSTTOP","HPS","0.0","-117.25590869","32.7323971"
"POSTTOP","HPS","0.0","-117.25466281","32.73216652"
"POSTTOP","HPS","0.0","-117.25386656","32.73148761"
"POSTTOP","HPS","0.0","-117.25299488","32.73095616"
"POSTTOP","HPS","0.0","-117.25204316","32.73052368"
"POSTTOP","HPS","0.0","-117.25123823","32.73002463"
"POSTTOP","HPS","0.0","-117.25057473","32.7294725"
"POSTTOP","HPS","0.0","-117.24997252","32.72887843"
"POSTTOP","LPS","35.0","-117.25008666","32.72830204"
"POSTTOP","","0.0","-117.24995803","32.72763441"
"POSTTOP","","0.0","-117.24967413","32.72691077"
"POSTTOP","","0.0","-117.2503542","32.72656371"
"POSTTOP","","0.0","-117.2511527","32.72665446"
"POSTTOP","","0.0","-117.25187639","32.72659208"
"POSTTOP","","0.0","-117.25240062","32.72653544"
"POSTTOP","HPS","0.0","-117.25457407","32.73394593"
"POSTTOP","HPS","0.0","-117.25481154","32.73317991"
"POSTTOP","","0.0","-117.25519761","32.73135016"
"POSTTOP","","0.0","-117.25501162","32.73019945"
"POSTTOP","HPS","0.0","-117.2535557","32.73352077"
"POSTTOP","LPS","35.0","-117.25258371","32.73297353"
"POSTTOP","HPS","0.0","-117.251746","32.73226685"
"POSTTOP","HPS","0.0","-117.25087676","32.73187911"
"POSTTOP","HPS","0.0","-117.24990099","32.73128469"
"POSTTOP","HPS","0.0","-117.24904771","32.7306516"
"POSTTOP","HPS","0.0","-117.2485731","32.73087517"
"POSTTOP","LPS","35.0","-117.25391487","32.73268965"
"POSTTOP","HPS","0.0","-117.25309799","32.73205465"
"POSTTOP","HPS","0.0","-117.25234797","32.73159659"
"POSTTOP","HPS","0.0","-117.25127669","32.73108765"
"POSTTOP","HPS","0.0","-117.25070539","32.73058712"
"POSTTOP","LPS","35.0","-117.2499157","32.7302568"
"POSTTOP","HPS","0.0","-117.24954032","32.72968818"
"POSTTOP","LPS","35.0","-117.24922809","32.72920952"
"POSTTOP","","0.0","-117.24876574","32.7300366"
"POSTTOP","","0.0","-117.24760538","32.73097077"
"POSTTOP","","0.0","-117.24792613","32.73030526"
"POSTTOP","","0.0","-117.24794375","32.72952959"
"POSTTOP","","0.0","-117.24817114","32.72888459"
"POSTTOP","","0.0","-117.24861106","32.7284705"
"POSTTOP","","0.0","-117.24669937","32.73027121"
"POSTTOP","LPS","35.0","-117.24711172","32.72938685"
"POSTTOP","","0.0","-117.24716284","32.7285217"
"POSTTOP","LPS","35.0","-117.24750553","32.72776183"
"POSTTOP","","0.0","-117.24759058","32.72700927"
"POSTTOP","LPS","35.0","-117.24609475","32.72916483"
"POSTTOP","","0.0","-117.24625395","32.72834531"
"POSTTOP","","0.0","-117.24650425","32.72737142"
"POSTTOP","","0.0","-117.2466268","32.7265285"
"POSTTOP","HPS","0.0","-117.25632564","32.73181602"
"POSTTOP","HPS","0.0","-117.25595913","32.72973779"
"POSTTOP","HPS","70.0","-117.25641599","32.73052103"
"POSTTOP","","0.0","-117.2564031","32.73118502"
"POSTTOP","","0.0","-117.25426846","32.73069869"
"POSTTOP","","0.0","-117.25331704","32.73026497"
"POSTTOP","","0.0","-117.25246015","32.72973613"
"POSTTOP","","0.0","-117.25186045","32.72921601"
"POSTTOP","LPS","35.0","-117.25107386","32.72891631"
"POSTTOP","LPS","35.0","-117.25209069","32.72851334"
"POSTTOP","","0.0","-117.25329735","32.72905498"
"POSTTOP","","0.0","-117.25410893","32.72970838"
"POSTTOP","","0.0","-117.24831435","32.7276998"
"POSTTOP","","0.0","-117.24948894","32.72459423"
"POSTTOP","","0.0","-117.24731731","32.72634099"
"POSTTOP","","0.0","-117.24651013","32.72554111"
"POSTTOP","HPS","70.0","-117.24646487","32.72398295"
"POSTTOP","","0.0","-117.24749511","32.72420983"
"POSTTOP","","0.0","-117.24849304","32.72440531"
"POSTTOP","","0.0","-117.24739924","32.72500745"
"POSTTOP","","0.0","-117.24844276","32.72514287"
"POSTTOP","","0.0","-117.24787518","32.72574023"
"POSTTOP","","0.0","-117.24950047","32.72532613"
"POSTTOP","","0.0","-117.24897784","32.72592042"
"POSTTOP","","0.0","-117.24852292","32.72664435"
"POSTTOP","","0.0","-117.24904752","32.72733249"
"POSTTOP","","0.0","-117.25082494","32.7277711"
"POSTTOP","","0.0","-117.2515874","32.72730988"
"POSTTOP","","0.0","-117.25049153","32.72741265"
"POSTTOP","LPS","35.0","-117.25185407","32.72789873"
"POSTTOP","","0.0","-117.25107204","32.72823801"
"POSTTOP","","0.0","-117.25365688","32.72617676"
"POSTTOP","","0.0","-117.25329251","32.72706306"
"POSTTOP","LPS","35.0","-117.25286417","32.72787648"
"POSTTOP","","0.0","-117.25268689","32.72713922"
"POSTTOP","","0.0","-117.25260297","32.72588945"
"POSTTOP","","0.0","-117.25156947","32.72572992"
"POSTTOP","","0.0","-117.25049803","32.72564424"
"POSTTOP","","0.0","-117.25038625","32.7247344"
"POSTTOP","","0.0","-117.25216016","32.72507222"
"POSTTOP","","0.0","-117.2529268","32.72525912"
"POSTTOP","","0.0","-117.25380521","32.72526057"
"POSTTOP","","0.0","-117.25475702","32.725446"
"POSTTOP","","0.0","-117.25554965","32.7257549"
"POSTTOP","LPS","35.0","-117.25423133","32.72576332"
"POSTTOP","","0.0","-117.25425073","32.72644269"
"POSTTOP","","0.0","-117.25429057","32.72779063"
"POSTTOP","","0.0","-117.25402783","32.72707534"
"POSTTOP","","0.0","-117.25217086","32.72727523"
"POSTTOP","","0.0","-117.25596854","32.7247674"
"POSTTOP","","0.0","-117.25434622","32.72860126"
"POSTTOP","","0.0","-117.25472002","32.72938953"
"POSTTOP","HPS","70.0","-117.25534814","32.72668532"
"POSTTOP","HPS","70.0","-117.25552201","32.72688775"
"POSTTOP","","0.0","-117.25531047","32.72758659"
"POSTTOP","HPS","70.0","-117.25560098","32.72841637"
"POSTTOP","","0.0","-117.25685761","32.72041397"
"POSTTOP","","0.0","-117.25686322","32.72140293"
"POSTTOP","","0.0","-117.25682943","32.72222454"
"POSTTOP","","0.0","-117.25717258","32.72387591"
"POSTTOP","","0.0","-117.25723198","32.72455789"
"POSTTOP","","0.0","-117.25711873","32.72519317"
"POSTTOP","HPS","70.0","-117.25651079","32.72595091"
"POSTTOP","","0.0","-117.25603546","32.72642814"
"POSTTOP","","0.0","-117.25506314","32.72473232"
"POSTTOP","","0.0","-117.2541351","32.72444325"
"POSTTOP","","0.0","-117.25340497","32.72442051"
"POSTTOP","","0.0","-117.25617731","32.72406952"
"POSTTOP","","0.0","-117.25525788","32.72377296"
"POSTTOP","","0.0","-117.25430938","32.72370276"
"POSTTOP","","0.0","-117.25361816","32.72345664"
"POSTTOP","","0.0","-117.25554549","32.72291006"
"POSTTOP","","0.0","-117.25455901","32.7228657"
"POSTTOP","","0.0","-117.25353262","32.72255123"
"POSTTOP","","0.0","-117.25465249","32.72199077"
"POSTTOP","","0.0","-117.25374838","32.72170451"
"POSTTOP","LPS","35.0","-117.25578153","32.72208464"
"POSTTOP","LPS","35.0","-117.25589177","32.72117083"
"POSTTOP","","0.0","-117.25484211","32.72114573"
"POSTTOP","","0.0","-117.25409533","32.72088826"
"POSTTOP","","0.0","-117.25561638","32.72043281"
"POSTTOP","","0.0","-117.24934707","32.74265854"
"POSTTOP","","0.0","-117.24944123","32.74270535"
"POSTTOP","","0.0","-117.24920168","32.74295772"
"POSTTOP","","0.0","-117.24912255","32.7429047"
"POSTTOP","","0.0","-117.24917974","32.7432123"
"POSTTOP","","0.0","-117.24883549","32.74323696"
"POSTTOP","","0.0","-117.24856849","32.74353512"
"POSTTOP","","0.0","-117.24868993","32.7435949"
"POSTTOP","","0.0","-117.24833752","32.74379742"
"POSTTOP","","0.0","-117.24846097","32.74384302"
"POSTTOP","","0.0","-117.24821502","32.74393876"
"POSTTOP","","0.0","-117.24832613","32.74400674"
"POSTTOP","","0.0","-117.24808534","32.74409004"
"POSTTOP","","0.0","-117.24818959","32.7441544"
"POSTTOP","","0.0","-117.24794973","32.74425908"
"POSTTOP","","0.0","-117.24777238","32.74446796"
"POSTTOP","","0.0","-117.24786817","32.7445331"
"POSTTOP","","0.0","-117.2486966","32.74420102"
"POSTTOP","","0.0","-117.24879506","32.74426303"
"POSTTOP","","0.0","-117.24928039","32.74455785"
"POSTTOP","","0.0","-117.24995329","32.7449671"
"POSTTOP","","0.0","-117.2500341","32.74487321"
"POSTTOP","","0.0","-117.25011154","32.74506637"
"POSTTOP","","","-117.25021079","32.74496034"
"POSTTOP","","0.0","-117.25047374","32.74529733"
"POSTTOP","HPS","150.0","-117.25105923","32.74550343"
"POSTTOP","","0.0","-117.25168114","32.74603808"
"POSTTOP","","0.0","-117.25149919","32.74575879"
"POSTTOP","","0.0","-117.25124488","32.74576723"
"POSTTOP","","0.0","-117.25118186","32.74669023"
"POSTTOP","","0.0","-117.25127873","32.74672534"
"POSTTOP","","0.0","-117.25093396","32.74694723"
"POSTTOP","HPS","100.0","-117.24943493","32.74596507"
"POSTTOP","HPS","100.0","-117.24979296","32.74618193"
"POSTTOP","","0.0","-117.24864155","32.7465257"
"POSTTOP","","0.0","-117.248748","32.7464141"
"POSTTOP","HPS","70.0","-117.24906055","32.74623289"
"POSTTOP","","0.0","-117.24884956","32.7464753"
"POSTTOP","","0.0","-117.24846792","32.746677"
"POSTTOP","","0.0","-117.24864261","32.74677762"
"POSTTOP","","0.0","-117.248918","32.7469555"
"POSTTOP","","0.0","-117.24920598","32.74712909"
"POSTTOP","","0.0","-117.2498378","32.74751619"
"POSTTOP","","0.0","-117.25020992","32.74778675"
"POSTTOP","","0.0","-117.25030503","32.74759108"
"POSTTOP","HPS","70.0","-117.25036722","32.74783919"
"POSTTOP","","0.0","-117.25065481","32.747827"
"POSTTOP","","0.0","-117.25069937","32.74803707"
"POSTTOP","","0.0","-117.25106676","32.74826115"
"POSTTOP","","0.0","-117.25142159","32.74848162"
"POSTTOP","","0.0","-117.25177638","32.74870035"
"POSTTOP","","0.0","-117.25170477","32.74846784"
"POSTTOP","","0.0","-117.25135594","32.74825388"
"POSTTOP","","0.0","-117.25095051","32.74801221"
"POSTTOP","","0.0","-117.24822089","32.75316703"
"POSTTOP","","0.0","-117.24851273","32.75305537"
"POSTTOP","","0.0","-117.2479804","32.75278519"
"POSTTOP","","0.0","-117.24768424","32.75278281"
"POSTTOP","","0.0","-117.24734807","32.7525838"
"POSTTOP","","0.0","-117.24760757","32.75255821"
"POSTTOP","","0.0","-117.24728082","32.7523534"
"POSTTOP","","0.0","-117.24698961","32.75235746"
"POSTTOP","","0.0","-117.24664797","32.7521518"
"POSTTOP","","0.0","-117.24692926","32.75212643"
"POSTTOP","","0.0","-117.24662644","32.75188969"
"POSTTOP","","0.0","-117.24629774","32.75193873"
"POSTTOP","","0.0","-117.24627658","32.75173546"
"POSTTOP","","0.0","-117.24755544","32.7449114"
"POSTTOP","","0.0","-117.24733036","32.74517591"
"POSTTOP","","0.0","-117.24732768","32.74498303"
"POSTTOP","","0.0","-117.24720299","32.74512862"
"POSTTOP","","0.0","-117.24728879","32.74522216"
"POSTTOP","","0.0","-117.24705564","32.74531037"
"POSTTOP","","0.0","-117.24716427","32.74536113"
"POSTTOP","HPS","70.0","-117.24809039","32.74642623"
"POSTTOP","","0.0","-117.24781843","32.74626774"
"POSTTOP","","0.0","-117.2473031","32.74595407"
"POSTTOP","","0.0","-117.24694934","32.74573174"
"POSTTOP","","0.0","-117.24706736","32.74559751"
"POSTTOP","","0.0","-117.24821449","32.74630305"
"POSTTOP","HPS","70.0","-117.24793403","32.74614783"
"POSTTOP","","0.0","-117.24744222","32.74582899"
"POSTTOP","","0.0","-117.24920292","32.74582069"
"POSTTOP","","0.0","-117.24887179","32.74560412"
"POSTTOP","","0.0","-117.24899555","32.74548405"
"POSTTOP","","0.0","-117.24822841","32.74502231"
"POSTTOP","","0.0","-117.24775451","32.74472317"
"POSTTOP","","0.0","-117.24773845","32.75374581"
"POSTTOP","","0.0","-117.24748841","32.75403599"
"POSTTOP","","0.0","-117.2479262","32.75371422"
"POSTTOP","","0.0","-117.24878667","32.75250872"
"POSTTOP","","0.0","-117.24901604","32.75246198"
"POSTTOP","","0.0","-117.24929532","32.75192171"
"POSTTOP","","0.0","-117.24951114","32.75188128"
"POSTTOP","","0.0","-117.24980551","32.75132868"
"POSTTOP","","0.0","-117.25002817","32.75127191"
"POSTTOP","","0.0","-117.25049394","32.75053841"
"POSTTOP","","0.0","-117.25076497","32.75043158"
"POSTTOP","","0.0","-117.25122429","32.74969174"
"POSTTOP","","0.0","-117.25148519","32.74958375"
"POSTTOP","","0.0","-117.25206006","32.74891274"
"POSTTOP","","0.0","-117.25195634","32.74886125"
"POSTTOP","","0.0","-117.25220512","32.74874387"
"POSTTOP","","0.0","-117.25237067","32.74836426"
"POSTTOP","","0.0","-117.25250254","32.74841669"
"POSTTOP","HPS","100.0","-117.25266211","32.74795795"
"POSTTOP","","0.0","-117.252368","32.74776783"
"POSTTOP","","0.0","-117.25196374","32.74752077"
"COBRA","IND","165.0","-117.24926677","32.75381168"
"COBRA","HPS","","-117.2460818","32.72084027"
"COBRA","HPS","","-117.25236972","32.72430012"
"POSTTOP","","0.0","-117.24748562","32.74474573"
"POSTTOP","","0.0","-117.24764306","32.74463861"
"COBRA","IND","85.0","-117.24758411","32.74465604"
"COBRA","","0.0","-117.24797161","32.74480963"
"SHOEBOX","","0.0","-117.24785523","32.74504617"
"POSTTOP","","","-117.24800946","32.74489333"
"POSTTOP","","0.0","-117.24789614","32.74501402"
"POSTTOP","","0.0","-117.24810771","32.74514301"
"COBRA","IND","85.0","-117.24860706","32.74525652"
"COBRA","IND","85.0","-117.2484917","32.74539567"
"POSTTOP","","","-117.24842784","32.74535354"
"POSTTOP","","0.0","-117.24852786","32.74522173"
"POSTTOP","","","-117.24936117","32.74569097"
"POSTTOP","","0.0","-117.24948141","32.7457773"
"POSTTOP","","0.0","-117.2496124","32.74559031"
"POSTTOP","","0.0","-117.24962891","32.74539236"
"POSTTOP","","0.0","-117.24950194","32.74554616"
"POSTTOP","","0.0","-117.24981714","32.74516116"
"POSTTOP","","","-117.24993381","32.7452356"
"POSTTOP","","0.0","-117.24989891","32.74603868"
"POSTTOP","HPS","100.0","-117.25034028","32.74651092"
"POSTTOP","","0.0","-117.25043952","32.74638458"
"POSTTOP","","0.0","-117.25055846","32.74666555"
"POSTTOP","","0.0","-117.25067056","32.74653514"
"POSTTOP","","0.0","-117.25090068","32.74686382"
"POSTTOP","","0.0","-117.25101467","32.74674764"
"POSTTOP","","0.0","-117.25125513","32.74707653"
"POSTTOP","","0.0","-117.25136108","32.74695697"
"POSTTOP","","0.0","-117.25151715","32.74724555"
"POSTTOP","","0.0","-117.25160701","32.74710794"
"POSTTOP","","0.0","-117.25205762","32.74738203"
"POSTTOP","","0.0","-117.25247797","32.7476415"
"POSTTOP","","","-117.25278147","32.74783614"
"POSTTOP","","0.0","-117.25274016","32.74815258"
"POSTTOP","","","-117.25255375","32.74814581"
"POSTTOP","","0.0","-117.25220525","32.74854652"
"POSTTOP","","0.0","-117.25068626","32.74724955"
"POSTTOP","","0.0","-117.25049022","32.74748564"
"COBRA","HPS","0.0","-117.25053062","32.74759915"
"SHOEBOX","","0.0","-117.25027137","32.7471491"
"POSTTOP","","","-117.24984698","32.74730235"
"POSTTOP","","","-117.2494997","32.74709708"
"POSTTOP","","","-117.24911717","32.74686051"
"POSTTOP","","","-117.24877491","32.7466449"
"POSTTOP","","0.0","-117.25184358","32.74614565"
"POSTTOP","","0.0","-117.25192388","32.74602793"
"POSTTOP","","0.0","-117.25160882","32.74618478"
"POSTTOP","","0.0","-117.25171075","32.7462378"
"POSTTOP","","0.0","-117.25134992","32.74646106"
"POSTTOP","","","-117.25216953","32.74617922"
"POSTTOP","","0.0","-117.25229245","32.74641459"
"POSTTOP","","0.0","-117.25260435","32.74661511"
"POSTTOP","","0.0","-117.25261375","32.74647441"
"POSTTOP","HPS","150.0","-117.24883874","32.74413757"
"POSTTOP","","0.0","-117.24684426","32.74548815"
"POSTTOP","","0.0","-117.24676342","32.74558806"
"COBRA","HPS","250.0","-117.24749568","32.74479649"
"POSTTOP","HPS","70.0","-117.25177242","32.74592981"
"COBRA","HPS","0.0","-117.25081578","32.75407688"
"BALLPARK LIGHTIING","","0.0","-117.24615954","32.74403372"
"FLoodLight","","0.0","-117.25018898","32.74544907"
"FLoodLight","","","-117.25021455","32.74563158"
"COBRA","HPS","","-117.24888335","32.74600986"
"POSTTOP","","0.0","-117.24887739","32.74626297"
"COBRA","","","-117.25178963","32.74670914"
"MISCELLANEOUS-1HEAD","","","-117.25209131","32.7471234"
"MISCELLANEOUS-1HEAD","","","-117.25189147","32.74694313"
